token,venue_count,venues,earliest_listing_time_utc,earliest_listing_time_sgt,listing_age_days,coingecko_id,current_price_usd,price_change_24h_pct,volume_24h_usd,market_cap_usd,match_status
ES,1,Bybit,2025-07-16T10:27:33+00:00,2025-07-16 18:27:33 SGT,274.9,eclipse-3,0.164064,3.982022636355,4942673.362499943934,24599638.422070123255,matched_exact_symbol_unique
BIGTIME,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2023-10-12T08:35:45+00:00,2023-10-12 16:35:45 SGT,918,big-time,0.01386307,3.956486054991,13046143.964719563723,26439141.406326033175,matched_exact_symbol_unique
CELR,2,"Binance, Bitget",2021-03-29T07:00:00+00:00,2021-03-29 15:00:00 SGT,1845,celer-network,0.00260072,3.951792767621,2280962.227041862905,14655863.166067138314,matched_exact_symbol_unique
MLN,3,"Binance, Bitget, Bybit",2025-03-31T08:45:00+00:00,2025-03-31 16:45:00 SGT,382,melon,3.19,3.944725637085,2608912.148608411197,10370189.851840686053,matched_exact_symbol_unique
PORTAL,2,"Binance, Bybit",2024-02-29T15:00:00+00:00,2024-02-29 23:00:00 SGT,777.7,portal-2,0.00919463,3.883990496198,7399532.636824849993,7002986.402126086876,matched_exact_symbol_unique
KAS,5,"Binance, Bitget, Bybit, dYdX, Hyperliquid",2023-08-04T08:34:41+00:00,2023-08-04 16:34:41 SGT,987,kaspa,0.03449428,3.873616627991,24030471.172840639949,941882006.333711385727,matched_exact_symbol_unique
ARKM,5,"Binance, Bitget, Bybit, dYdX, OKX",2023-07-28T01:41:11+00:00,2023-07-28 09:41:11 SGT,994.3,arkham,0.126825,3.871923273205,117636376.324406892061,76837261.654803201556,matched_exact_symbol_unique
IOST,4,"Binance, Bitget, Bybit, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,iostoken,0.00117013,3.796770706643,7125043.101958149113,38255500.195026189089,matched_exact_symbol_unique
UNI,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,uniswap,3.39,3.753622514884,239038664.070229291916,2147673674.650969982147,matched_override_map
PHA,3,"Binance, Bitget, Bybit",2024-05-31T10:02:00+00:00,2024-05-31 18:02:00 SGT,685.9,pha,0.03948089,3.687354383346,17171977.374660238624,32995601.430111125112,matched_exact_symbol_unique
ORCA,3,"Binance, Bitget, Bybit",2024-04-01T09:22:09+00:00,2024-04-01 17:22:09 SGT,745.9,orca,0.940253,3.676322482415,12486337.65191703476,57121951.237249776721,matched_exact_symbol_unique
SANTOS,2,"Binance, Bitget",2024-10-28T14:00:00+00:00,2024-10-28 22:00:00 SGT,535.7,santos-fc-fan-token,1.17,3.633677925068,5370693.516295276582,18798098.624716453254,matched_exact_symbol_unique
POPCAT,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-03-28T07:01:59+00:00,2024-03-28 15:01:59 SGT,750,popcat,0.058273,3.593035121612,21501295.873036623001,57099573.328218050301,matched_exact_symbol_unique
1000CAT,3,"Binance, Bitget, Bybit",2024-09-12T11:35:05+00:00,2024-09-12 19:35:05 SGT,581.8,1000cat,0.00197554,3.587948255491,3275856.035787497181,0,matched_exact_symbol_unique
XLM,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,stellar,0.166688,3.549522460217,147196223.068407982588,5520461027.661288261414,matched_exact_symbol_unique
DOLO,3,"Binance, Bitget, Bybit",2025-05-01T03:00:00+00:00,2025-05-01 11:00:00 SGT,351.2,dolomite,0.03475731,3.545394196259,3129164.253580456134,16126645.610529756173,matched_exact_symbol_unique
LQTY,4,"Binance, Bitget, Bybit, OKX",2023-03-08T07:00:00+00:00,2023-03-08 15:00:00 SGT,1136,liquity,0.295017,3.502083146996,4782669.950391803868,29117461.514159526676,matched_exact_symbol_unique
RSR,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,reserve-rights-token,0.00166142,3.484719484827,10237765.005543181673,103768832.537190869451,matched_exact_symbol_unique
QTUM,4,"Binance, Bitget, Bybit, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,qtum,0.947412,3.405304441019,6517201.302380021662,100373349.335259586573,matched_exact_symbol_unique
JASMY,3,"Binance, Bitget, Bybit",2022-01-19T06:36:42+00:00,2022-01-19 14:36:42 SGT,1549,jasmycoin,0.00559654,3.402627366546,16128037.139975940809,276642843.714963138103,matched_exact_symbol_unique
WLD,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2023-07-24T07:48:40+00:00,2023-07-24 15:48:40 SGT,998,worldcoin-wld,0.319458,3.396515505795,145893635.581161528826,1047347407.782672286034,matched_exact_symbol_unique
ALLO,4,"Binance, Bitget, Bybit, OKX",2025-11-11T14:00:00+00:00,2025-11-11 22:00:00 SGT,156.7,allora,0.114875,3.311304486718,8741583.46361312829,25860090.907249599695,matched_exact_symbol_unique
BREV,4,"Binance, Bitget, Bybit, OKX",2025-12-30T10:45:00+00:00,2025-12-30 18:45:00 SGT,107.9,brevis,0.130208,3.303248312041,19606289.691875375807,32525085.790138151497,matched_exact_symbol_unique
CKB,3,"Binance, Bitget, Bybit",2022-02-15T04:59:08+00:00,2022-02-15 12:59:08 SGT,1522.1,nervos-network,0.0015823,3.262361592983,9611118.254406146705,76852657.620737224817,matched_exact_symbol_unique
AGLD,4,"Binance, Bitget, Bybit, OKX",2021-09-07T09:57:30+00:00,2021-09-07 17:57:30 SGT,1682.9,adventure-gold,0.275264,3.236931959138,6269666.722550031729,24043834.547786541283,matched_exact_symbol_unique
KAVA,3,"Binance, Bitget, Bybit",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,kava,0.056724,3.227516375036,4722224.462509714067,61393602.895702816546,matched_exact_symbol_unique
CGPT,3,"Binance, Bitget, Bybit",2024-12-20T19:15:00+00:00,2024-12-21 03:15:00 SGT,482.5,chaingpt,0.02258721,3.187014818855,4571036.354428766295,20739183.494783852249,matched_exact_symbol_unique
SOL,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,solana,88.12,3.133472592064,5576066960.532321929932,50711073968.169845581055,matched_override_map
BARD,4,"Binance, Bitget, Bybit, OKX",2025-09-16T09:48:57+00:00,2025-09-16 17:48:57 SGT,212.9,lombard-protocol,0.331969,3.131859032177,497621723.743888318539,100276484.739403247833,matched_exact_symbol_unique
ICNT,3,"Binance, Bitget, Bybit",2025-07-03T11:00:16+00:00,2025-07-03 19:00:16 SGT,287.9,impossible-cloud-network-token,0.350656,3.123247218041,5592566.708167576231,88199139.558553174138,matched_exact_symbol_unique
MAV,4,"Binance, Bitget, Bybit, Hyperliquid",2023-06-28T09:40:09+00:00,2023-06-28 17:40:09 SGT,1023.9,maverick-protocol,0.01649316,3.122458573338,6653579.478323680349,15198149.521412672475,matched_exact_symbol_unique
CRV,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,curve-dao-token,0.231494,3.072952007649,75204170.07854808867,347265177.518181681633,matched_override_map
MANTRA,2,"Binance, Bitget",2026-03-04T08:00:00+00:00,2026-03-04 16:00:00 SGT,44,mantra,0.01120876,3.072797927996,8356903.142264764756,54549822.27559992671,matched_exact_symbol_unique
EGLD,4,"Binance, Bitget, Bybit, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,elrond-erd-2,4.26,3.072641762228,14352003.118009606376,126487757.542895182967,matched_exact_symbol_unique
KNC,3,"Binance, Bitget, Bybit",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,kyber-network-crystal,0.141301,3.027668375029,4394000.580553879961,24043202.301544815302,matched_exact_symbol_unique
REQ,2,"Bybit, Hyperliquid",2021-12-06T00:00:00+00:00,2021-12-06 08:00:00 SGT,1593.3,request-network,0.069742,2.968283770113,1561019.985353939468,51907735.998007148504,matched_exact_symbol_unique
IMX,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2021-11-18T06:50:22+00:00,2021-11-18 14:50:22 SGT,1611,immutable-x,0.168293,2.941518366082,15887240.523191459477,141669643.483502060175,matched_exact_symbol_unique
ETHFI,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-03-18T12:25:00+00:00,2024-03-18 20:25:00 SGT,759.8,ether-fi,0.479907,2.92351494431,38391878.05443354696,398882668.585198462009,matched_exact_symbol_unique
PYTH,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2023-11-20T14:55:00+00:00,2023-11-20 22:55:00 SGT,878.7,pyth-network,0.04739785,2.918583994289,18062267.323364347219,272429853.057516992092,matched_exact_symbol_unique
WAL,4,"Binance, Bitget, Bybit, OKX",2025-03-27T10:05:56+00:00,2025-03-27 18:05:56 SGT,385.9,walrus-2,0.076409,2.897362042994,111808455.042095795274,175247218.913195639849,matched_exact_symbol_unique
TAIKO,3,"Binance, Bitget, Bybit",2024-06-05T14:17:35+00:00,2024-06-05 22:17:35 SGT,680.7,taiko,0.123002,2.885613804439,5094500.092611094005,23591142.572392195463,matched_exact_symbol_unique
LINEA,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2025-09-01T08:30:00+00:00,2025-09-01 16:30:00 SGT,228,linea,0.00349256,2.883126380665,18210074.068082746118,87043794.882968038321,matched_exact_symbol_unique
AZTEC,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2026-02-11T04:30:00+00:00,2026-02-11 12:30:00 SGT,65.1,aztec,0.02334303,2.871561684206,9048223.607799323276,69644612.042741134763,matched_exact_symbol_unique
HBAR,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2021-03-17T07:00:00+00:00,2021-03-17 15:00:00 SGT,1857,hedera-hashgraph,0.090749,2.871090704132,102230385.337836056948,3921607578.059797763824,matched_exact_symbol_unique
FTT,1,Hyperliquid,,,,ftx-token,0.31034,2.823088090226,4304349.997485265136,0,matched_exact_symbol_unique
CTK,3,"Binance, Bitget, Bybit",2021-12-02T11:34:07+00:00,2021-12-02 19:34:07 SGT,1596.8,certik,0.184519,2.814713351355,1010140.154332553619,29094235.481767695397,matched_exact_symbol_unique
ACH,4,"Binance, Bitget, Bybit, OKX",2022-04-08T08:07:37+00:00,2022-04-08 16:07:37 SGT,1470,alchemy-pay,0.00627727,2.800262062962,6716277.218052386306,30995534.072165116668,matched_exact_symbol_unique
PROVE,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2025-08-05T17:00:00+00:00,2025-08-06 01:00:00 SGT,254.6,succinct,0.23924,2.799485874499,7191487.742934752256,46607387.164023153484,matched_exact_symbol_unique
STORJ,3,"Binance, Bitget, Bybit",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,storj,0.105491,2.754561371048,8490208.38079161942,15171334.880242289975,matched_exact_symbol_unique
PUNDIX,3,"Binance, Bitget, Bybit",2025-04-30T10:00:00+00:00,2025-04-30 18:00:00 SGT,351.9,pundi-x-2,0.155817,2.721264354344,2832446.540138621815,40255514.780506148934,matched_exact_symbol_unique
LSK,3,"Binance, Bitget, Bybit",2024-01-02T15:22:55+00:00,2024-01-02 23:22:55 SGT,835.7,lisk,0.133955,2.716824241818,1089978.573967575328,30462807.799556665123,matched_exact_symbol_unique
POWR,3,"Binance, Bitget, Bybit",2023-10-24T07:01:22+00:00,2023-10-24 15:01:22 SGT,906,power-ledger,0.069115,2.705979973238,4969388.313206747174,36570186.835418887436,matched_exact_symbol_unique
FOGO,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2026-01-10T14:00:00+00:00,2026-01-10 22:00:00 SGT,96.7,fogo,0.01972052,2.641211092341,5653868.682599380612,75004743.052970990539,matched_exact_symbol_unique
JTO,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2023-12-07T19:50:19+00:00,2023-12-08 03:50:19 SGT,861.5,jito-governance-token,0.335505,2.620315612211,13303003.967601353303,154327333.472931921482,matched_exact_symbol_unique
SUN,3,"Binance, Bitget, Bybit",2022-02-18T06:38:34+00:00,2022-02-18 14:38:34 SGT,1519,sun-token,0.01862377,2.613504287227,73814630.547517165542,358217810.723887145519,matched_exact_symbol_unique
A,4,"Binance, Bitget, Bybit, OKX",2025-05-28T08:00:00+00:00,2025-05-28 16:00:00 SGT,324,vaulta,0.083698,2.604700168597,17674042.821680705994,136571506.025016635656,matched_exact_symbol_unique
AXS,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,axie-infinity,1.17,2.587501255407,31160227.763148061931,198772945.963177144527,matched_exact_symbol_unique
BLUR,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2023-02-15T02:33:07+00:00,2023-02-15 10:33:07 SGT,1157.2,blur,0.0253211,2.560807324566,51399643.817061647773,70357162.843447551131,matched_exact_symbol_unique
STX,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2021-11-30T07:59:43+00:00,2021-11-30 15:59:43 SGT,1599,blockstack,0.241867,2.46871565062,20067833.32866673544,444956076.941150665283,matched_exact_symbol_unique
STEEM,3,"Binance, Bitget, Bybit",2023-10-25T06:29:42+00:00,2023-10-25 14:29:42 SGT,905.1,steem,0.059327,2.456562813513,4686602.471922917292,32312216.226345855743,matched_exact_symbol_unique
AWE,3,"Binance, Bitget, Bybit",2025-05-21T08:00:00+00:00,2025-05-21 16:00:00 SGT,331,stp-network,0.055949,2.392602079328,7134372.918414255604,108612755.131052136421,matched_exact_symbol_unique
MTL,3,"Binance, Bitget, Bybit",2021-03-31T07:00:00+00:00,2021-03-31 15:00:00 SGT,1843,metal,0.301802,2.355551988691,1622515.045105363242,27288860.1098296009,matched_exact_symbol_unique
ADA,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,cardano,0.256172,2.352508271465,611833696.856312036514,9459784908.631093978882,matched_override_map
DEGO,1,Binance,2024-12-13T13:15:00+00:00,2024-12-13 21:15:00 SGT,489.8,dego-finance,0.290372,2.349957083674,4272350.58889225591,6095286.231262803078,matched_exact_symbol_unique
ALPINE,2,"Binance, Bybit",2025-05-06T09:45:00+00:00,2025-05-06 17:45:00 SGT,345.9,alpine-f1-team-fan-token,0.435903,2.348438965058,5148975.020349925384,4949793.456330453977,matched_exact_symbol_unique
XDC,1,Bybit,2025-02-10T09:24:47+00:00,2025-02-10 17:24:47 SGT,430.9,xdce-crowd-sale,0.03223245,2.271784895377,21731228.395074147731,642068283.801581859589,matched_exact_symbol_unique
PTB,2,"Binance, Bybit",2025-09-03T12:30:00+00:00,2025-09-03 20:30:00 SGT,225.8,portal-to-bitcoin,0.00114404,2.271550972145,3566774.027496874332,2372651.528669136111,matched_exact_symbol_unique
ARPA,3,"Binance, Bitget, Bybit",2021-10-18T07:00:00+00:00,2021-10-18 15:00:00 SGT,1642,arpa,0.00985342,2.271048115835,5082731.866943052039,9659415.699700178578,matched_exact_symbol_unique
RLS,1,OKX,2025-12-02T15:15:00+00:00,2025-12-02 23:15:00 SGT,135.7,rayls,0.00277435,2.266528961621,2292381.34854089329,3927650.705275585409,matched_exact_symbol_unique
STO,3,"Binance, Bitget, Bybit",2025-04-12T14:45:00+00:00,2025-04-12 22:45:00 SGT,369.7,stakestone,0.119902,2.245382117485,39258891.863817565143,27084867.577028647065,matched_exact_symbol_unique
1000BONK,3,"Binance, Bitget, Bybit",2023-01-06T02:10:39+00:00,2023-01-06 10:10:39 SGT,1197.2,1000bonk,0.00635443,2.22557692026,1456727.469696604181,0,matched_exact_symbol_unique
ENS,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2021-11-11T09:45:46+00:00,2021-11-11 17:45:46 SGT,1617.9,ethereum-name-service,6.18,2.210065659413,27289338.028727009892,236771130.901156783104,matched_exact_symbol_unique
VVV,5,"Binance, Bitget, Bybit, dYdX, Hyperliquid",2025-01-28T04:31:45+00:00,2025-01-28 12:31:45 SGT,444.1,venice-token,8.93,2.201713779182,15431958.400915894657,407682644.497866392136,matched_exact_symbol_unique
MANTA,4,"Binance, Bitget, Bybit, Hyperliquid",2024-01-18T11:02:58+00:00,2024-01-18 19:02:58 SGT,819.9,manta-network,0.069902,2.177542772732,9395262.006158431992,32448373.961989518255,matched_exact_symbol_unique
MEW,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2024-04-15T08:25:00+00:00,2024-04-15 16:25:00 SGT,732,cat-in-a-dogs-world,0.00061677,2.174988488569,11483001.556351706386,54776430.159542858601,matched_exact_symbol_unique
NEWT,3,"Binance, Bitget, Bybit",2025-06-19T14:30:00+00:00,2025-06-19 22:30:00 SGT,301.7,newton-protocol,0.076883,2.160752296835,4553093.587146119215,16526405.00956421718,matched_exact_symbol_unique
SAHARA,4,"Binance, Bitget, Bybit, OKX",2025-06-20T11:11:33+00:00,2025-06-20 19:11:33 SGT,300.9,sahara-ai,0.02326879,2.108723315427,18353190.698693696409,73046183.466285303235,matched_exact_symbol_unique
WAXP,3,"Binance, Bitget, Bybit",2023-10-10T06:21:49+00:00,2023-10-10 14:21:49 SGT,920.1,wax,0.00692784,2.10850817181,2743095.290668030735,31784149.251020409167,matched_exact_symbol_unique
XRP,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2018-12-21T07:53:47+00:00,2018-12-21 15:53:47 SGT,2674,ripple,1.44,2.061329095571,4188720564.265739917755,88572830198.707138061523,matched_override_map
PYR,1,Bybit,2024-10-07T08:19:21+00:00,2024-10-07 16:19:21 SGT,557,vulcan-forged,0.27243,2.044835599437,5401311.441980102099,12700487.405331961811,matched_exact_symbol_unique
1MBABYDOGE,2,"Binance, Bitget",2024-09-16T11:35:00+00:00,2024-09-16 19:35:00 SGT,577.8,1mbabydoge,0.0004364,2.025226151225,3770475.669170213863,0,matched_exact_symbol_unique
PUFFER,1,Bybit,2024-10-14T12:37:01+00:00,2024-10-14 20:37:01 SGT,549.8,puffer-finance,0.02596572,1.999932857056,4698037.457489629276,11370590.862751191482,matched_exact_symbol_unique
HOME,4,"Binance, Bitget, Bybit, OKX",2025-06-10T11:15:50+00:00,2025-06-10 19:15:50 SGT,310.9,home,0.01891164,1.951537950389,4831084.941585093737,69977235.381994456053,matched_exact_symbol_unique
DEXE,3,"Binance, Bitget, Bybit",2024-07-25T09:08:59+00:00,2024-07-25 17:08:59 SGT,630.9,dexe,11.8,1.938510895417,15801141.952408222482,551484326.282808899879,matched_exact_symbol_unique
BSV,4,"Binance, Bitget, Bybit, Hyperliquid",2021-12-10T03:08:28+00:00,2021-12-10 11:08:28 SGT,1589.2,bitcoin-cash-sv,16.21,1.935258028345,8617758.47096878849,324299351.073614358902,matched_exact_symbol_unique
SLP,3,"Binance, Bitget, Bybit",2021-11-17T16:00:00+00:00,2021-11-18 00:00:00 SGT,1611.7,smooth-love-potion,0.00064219,1.91960679816,2449507.067958237603,23356143.461888860911,matched_exact_symbol_unique
TAO,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2024-01-30T07:51:21+00:00,2024-01-30 15:51:21 SGT,808,bittensor,246.49,1.91074728858,295946167.672971725464,2361439430.880959033966,matched_override_map
XVS,3,"Binance, Bitget, Bybit",2023-04-12T00:00:00+00:00,2023-04-12 08:00:00 SGT,1101.3,venus,2.71,1.901204465005,9922924.962482579052,45198926.356979772449,matched_exact_symbol_unique
GRT,5,"Binance, Bitget, Bybit, dYdX, OKX",2020-12-18T07:00:00+00:00,2020-12-18 15:00:00 SGT,1946,the-graph,0.02568494,1.895275127617,16498747.845902167261,276918102.659833848476,matched_exact_symbol_unique
ZIL,4,"Binance, Bitget, Bybit, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,zilliqa,0.00408686,1.863293824311,7787346.995087676682,79706544.922657847404,matched_exact_symbol_unique
HUMA,4,"Binance, Bitget, Bybit, OKX",2025-05-26T13:00:00+00:00,2025-05-26 21:00:00 SGT,325.8,huma-finance,0.01802397,1.858219354837,11776592.980169240385,31300088.230707135051,matched_exact_symbol_unique
MITO,2,"Binance, Bybit",2025-08-28T14:30:00+00:00,2025-08-28 22:30:00 SGT,231.7,mitosis,0.0370619,1.846545138676,3191079.74817581987,12390380.498711589724,matched_exact_symbol_unique
SNT,1,Bybit,2023-11-02T08:28:14+00:00,2023-11-02 16:28:14 SGT,897,status,0.01027925,1.827392036876,2388146.064488391392,40650528.421114630997,matched_exact_symbol_unique
MINA,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2021-06-09T09:00:00+00:00,2021-06-09 17:00:00 SGT,1772.9,mina-protocol,0.060673,1.768755447228,8329399.158161850646,77810714.824535503983,matched_exact_symbol_unique
SUI,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2023-05-02T12:15:24+00:00,2023-05-02 20:15:24 SGT,1080.8,sui,0.992077,1.720117721784,572958567.599908590317,3919700946.582190513611,matched_exact_symbol_unique
VET,3,"Binance, Bitget, Bybit",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,vechain,0.00729936,1.715408177784,20285356.264341630042,626968234.880363345146,matched_exact_symbol_unique
NMR,4,"Binance, Bitget, Bybit, OKX",2023-06-22T12:00:00+00:00,2023-06-22 20:00:00 SGT,1029.8,numeraire,8.51,1.687231456156,6543479.315784556791,59815923.817827254534,matched_exact_symbol_unique
POLYX,4,"Binance, Bitget, Bybit, Hyperliquid",2023-10-24T06:46:36+00:00,2023-10-24 14:46:36 SGT,906,polymesh,0.054332,1.663658423529,4548071.857128780335,68793556.717183440924,matched_exact_symbol_unique
BCH,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2018-01-01T00:00:00+00:00,2018-01-01 08:00:00 SGT,3028.3,bitcoin-cash,449.48,1.653777023626,236153808.272873908281,8995840583.382509231567,matched_override_map
1000TAG,1,Bybit,2025-07-28T08:37:38+00:00,2025-07-28 16:37:38 SGT,263,tagger,0.00071148,1.651143438625,7774114.001318045892,77492892.259527727962,matched_stripped_multiplier_unique
TAG,2,"Binance, Bitget",2025-07-25T11:15:00+00:00,2025-07-25 19:15:00 SGT,265.9,tagger,0.00071148,1.651143438625,7774114.001318045892,77492892.259527727962,matched_exact_symbol_unique
1000XEC,3,"Binance, Bitget, Bybit",2021-09-16T07:00:00+00:00,2021-09-16 15:00:00 SGT,1674,ecash,0.00000723,1.626360373987,5344048.897162958048,144259011.847794771194,matched_stripped_multiplier_unique
ANKR,3,"Binance, Bitget, Bybit",2021-01-25T07:00:00+00:00,2021-01-25 15:00:00 SGT,1908,ankr,0.00523036,1.614816052982,12166561.672106502578,52277965.240738838911,matched_exact_symbol_unique
AERGO,3,"Binance, Bitget, Bybit",2023-11-16T10:07:26+00:00,2023-11-16 18:07:26 SGT,882.9,aergo,0.055801,1.574043235498,3686395.905651475303,26401949.667317591608,matched_exact_symbol_unique
SFP,2,"Binance, Bitget",2021-02-24T07:00:00+00:00,2021-02-24 15:00:00 SGT,1878,safepal,0.305376,1.53448113492,2142543.660587083548,152687620.116723150015,matched_exact_symbol_unique
WAVES,2,"Bitget, Bybit",2022-01-05T07:33:46+00:00,2022-01-05 15:33:46 SGT,1563,waves,0.42065,1.532702577686,4776943.300551257096,42039553.043370768428,matched_exact_symbol_unique
TRU,2,"Binance, Bybit",2023-03-06T07:00:00+00:00,2023-03-06 15:00:00 SGT,1138,truefi,0.00695009,1.522755354979,7042457.859184092842,10077035.365635814145,matched_override_map
FIL,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-08-10T10:12:51+00:00,2019-08-10 18:12:51 SGT,2441.9,filecoin,1.001,1.501841428819,182571138.253594398499,772582444.463672161102,matched_override_map
THETA,4,"Binance, Bitget, Bybit, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,theta-token,0.198473,1.391648652451,30353337.024850219488,198311605.661212205887,matched_exact_symbol_unique
CATI,4,"Binance, Bitget, Bybit, Hyperliquid",2024-09-09T08:15:12+00:00,2024-09-09 16:15:12 SGT,585,catizen,0.04958223,1.336722106803,5373816.692491240799,20411719.894407194108,matched_exact_symbol_unique
ETC,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2018-12-21T07:53:47+00:00,2018-12-21 15:53:47 SGT,2674,ethereum-classic,8.67,1.321150276989,60629813.179441720247,1354314625.103962421417,matched_exact_symbol_unique
AR,5,"Binance, Bitget, Bybit, Hyperliquid, OKX",2021-09-28T07:00:00+00:00,2021-09-28 15:00:00 SGT,1662,arweave,2.12,1.285791410855,97642666.198903799057,139437694.579013079405,matched_exact_symbol_unique
AIOZ,1,Bybit,2024-06-13T08:16:01+00:00,2024-06-13 16:16:01 SGT,673,aioz-network,0.060419,1.181909445526,2415928.211419482715,75193904.206379234791,matched_exact_symbol_unique
ICX,4,"Binance, Bitget, Bybit, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,icon,0.03961155,1.171652105257,1699014.965261618374,43410152.137760423124,matched_exact_symbol_unique
ESPORTS,3,"Binance, Bitget, Bybit",2025-07-29T10:00:00+00:00,2025-07-29 18:00:00 SGT,261.9,yooldo-games,0.403527,1.164118539524,2981288.778141773771,61328723.523369796574,matched_exact_symbol_unique
VTHO,2,"Binance, Bitget",2025-01-22T09:30:00+00:00,2025-01-22 17:30:00 SGT,449.9,vethor-token,0.00058947,1.133697684076,1589005.237823507749,58554902.918883889914,matched_exact_symbol_unique
LPT,4,"Binance, Bitget, Bybit, OKX",2021-04-23T07:00:00+00:00,2021-04-23 15:00:00 SGT,1820,livepeer,2.2,1.129305982552,22832439.186840947717,108957581.144501820207,matched_exact_symbol_unique
SNX,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2019-09-25T08:00:00+00:00,2019-09-25 16:00:00 SGT,2396,havven,0.301923,1.12355434184,12781369.972108526155,103996596.365373656154,matched_exact_symbol_unique
CVC,3,"Binance, Bitget, Bybit",2021-11-30T15:20:51+00:00,2021-11-30 23:20:51 SGT,1598.7,civic,0.03132889,1.09429962908,2741252.635740393307,25092935.535032011569,matched_exact_symbol_unique
QNT,3,"Binance, Bitget, Bybit",2022-10-18T07:00:00+00:00,2022-10-18 15:00:00 SGT,1277,quant-network,75.91,1.07663798216,9887473.78406897746,1103812798.369532108307,matched_exact_symbol_unique
INJ,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2022-08-16T07:00:00+00:00,2022-08-16 15:00:00 SGT,1340,injective-protocol,3.39,1.07279313534,77704500.484872788191,338757999.759421885014,matched_exact_symbol_unique
HNT,2,"Bitget, Bybit",2022-01-24T06:47:20+00:00,2022-01-24 14:47:20 SGT,1544,helium,1.049,1.062085434115,3346541.293110870291,193255244.885496675968,matched_exact_symbol_unique
ONG,3,"Binance, Bitget, Bybit",2023-11-27T13:00:00+00:00,2023-11-27 21:00:00 SGT,871.8,ong,0.080244,1.048534837941,3534733.195935875643,37539271.298541136086,matched_exact_symbol_unique
RAY,2,"Bitget, OKX",2024-03-12T10:25:00+00:00,2024-03-12 18:25:00 SGT,765.9,raydium,0.681225,1.00128843808,22841809.449860669672,183080849.353289783001,matched_exact_symbol_unique
ASTER,6,"Binance, Bitget, Bybit, dYdX, Hyperliquid, OKX",2025-09-19T07:46:33+00:00,2025-09-19 15:46:33 SGT,210,aster-2,0.680437,0.886769908487,149674871.177827835083,1672430991.797778844833,matched_exact_symbol_unique
